,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
61,olympus,ohm,Olympus,https://assets.coingecko.com/coins/images/14483/large/token_OHM_%281%29.png?1628311611,995.39,2505319103.0,62.0,3087410486.0,52120190.0,995.25,941.88,46.35,4.88379,142787250.0,6.04382,2517282.225151995,3102153.14631477,3102153.14631477,1415.26,-30.05752,2021-04-25T00:00:00.000Z,162.79,508.06667,2021-05-23T22:25:07.703Z,,2021-10-10T20:11:15.854Z
62,celsius-degree-token,cel,Celsius Network,https://assets.coingecko.com/coins/images/3263/large/CEL_logo.png?1609598753,5.71,2414771186.0,63.0,,5918638.0,5.83,5.68,-0.038387662238,-0.66814,-23057971.095868587,-0.94584,423415980.3475,695553151.6871,,8.05,-29.20988,2021-06-04T00:04:12.584Z,0.02620268,21640.07519,2018-12-07T00:00:00.000Z,"{'times': 18.02367050879246, 'currency': 'usd', 'percentage': 1802.367050879246}",2021-10-10T20:13:59.267Z
63,arweave,ar,Arweave,https://assets.coingecko.com/coins/images/4343/large/oRt6SiEN_400x400.jpg?1591059616,60.49,2366437739.0,64.0,3563780925.0,63681780.0,62.57,57.81,0.42615,0.70945,-250801582.85181856,-9.58268,0.0,66000000.0,66000000.0,73.73,-18.24289,2021-09-10T06:03:31.930Z,0.298788,20075.27543,2020-01-31T06:47:36.543Z,"{'times': 80.74842855147759, 'currency': 'usd', 'percentage': 8074.842855147759}",2021-10-10T20:14:15.153Z
64,amp-token,amp,Amp,https://assets.coingecko.com/coins/images/12409/large/amp-200x200.png?1599625397,0.04872957,2341056306.0,65.0,4838006423.0,18903766.0,0.05072,0.04763121,-0.001990608887,-3.92469,-131332310.00645733,-5.31196,48013928909.1577,99436247241.4443,99225164238.50153,0.120813,-59.74021,2021-06-16T16:03:41.147Z,0.00250501,1841.66335,2020-11-04T13:18:12.191Z,,2021-10-10T20:14:41.885Z
65,maker,mkr,Maker,https://assets.coingecko.com/coins/images/1364/large/Mark_Maker.png?1585191826,2565.32,2320316784.0,66.0,2588737214.0,124044515.0,2698.15,2525.2,18.05,0.70868,8866838.0,0.3836,901310.9472893132,991328.381954929,1005577.0,6292.31,-59.0559,2021-05-03T21:54:29.333Z,168.36,1430.27371,2020-03-16T20:52:36.527Z,,2021-10-10T20:14:21.042Z
66,blockstack,stx,Stacks,https://assets.coingecko.com/coins/images/2069/large/Stacks_logo_full.png?1604112510,2.22,2313286396.0,67.0,,1208059758.0,2.42,1.62,0.602677,37.23618,627907492.0,37.25616,1052561461.68777,1818000000.0,,2.92,-24.91987,2021-04-05T13:34:27.931Z,0.04559639,4706.16785,2020-03-13T02:29:26.415Z,"{'times': 17.51001561147333, 'currency': 'usd', 'percentage': 1751.0015611473334}",2021-10-10T20:14:41.339Z
67,huobi-btc,hbtc,Huobi BTC,https://assets.coingecko.com/coins/images/12407/large/Unknown-5.png?1599624896,55490.0,2214397912.0,68.0,2214397912.0,5669135.0,55815.0,54334.0,862.71,1.57928,32237459.0,1.47732,39906.36705999,39906.36705999,39906.36705999,69325.0,-20.0853,2021-05-10T02:33:06.038Z,11209.02,394.25297,2020-10-12T03:56:16.768Z,,2021-10-10T20:07:55.618Z
68,sushi,sushi,Sushi,https://assets.coingecko.com/coins/images/12271/large/512x512_Logo_no_chop.png?1606986688,10.79,2081236820.0,69.0,2698849594.0,164561106.0,11.09,10.64,0.04681054,0.43577,-867231.8841109276,-0.04165,192789255.8554817,235488941.417028,250000000.0,23.38,-53.86673,2021-03-13T23:44:36.774Z,0.475381,2168.56317,2020-11-04T14:53:53.560Z,,2021-10-10T20:14:13.756Z
69,thorchain,rune,THORChain,https://assets.coingecko.com/coins/images/6595/large/RUNE.png?1614160507,7.83,2056020529.0,70.0,3912625597.0,34162516.0,8.26,7.79,-0.247608756094,-3.06636,-71762008.22577715,-3.37262,262741792.91730163,500000000.0,500000000.0,20.87,-62.5271,2021-05-19T00:30:09.436Z,0.00851264,91759.6759,2019-09-28T00:00:00.000Z,"{'times': 204.98422408378636, 'currency': 'usd', 'percentage': 20498.422408378636}",2021-10-10T20:14:41.722Z
70,dash,dash,Dash,https://assets.coingecko.com/coins/images/19/large/dash-logo.png?1548385930,190.14,1976003959.0,71.0,,237572782.0,194.43,188.3,-1.988843911745,-1.03516,-26387459.93453908,-1.3178,10373753.1284409,18920000.0,,1493.59,-87.24677,2017-12-20T00:00:00.000Z,0.213899,88951.89133,2014-02-14T00:00:00.000Z,,2021-10-10T20:14:40.334Z
71,helium,hnt,Helium,https://assets.coingecko.com/coins/images/4284/large/Helium_HNT.png?1612620071,19.66,1932711392.0,72.0,4390350470.0,8410144.0,20.1,19.39,-0.214847135333,-1.0811,-18162038.603655577,-0.93097,98168618.495243,223000000.0,223000000.0,26.43,-25.44221,2021-08-23T23:27:40.449Z,0.113248,17298.15517,2020-04-18T00:19:10.902Z,,2021-10-10T20:13:59.089Z
72,compound-governance-token,comp,Compound,https://assets.coingecko.com/coins/images/10775/large/COMP.png?1592625425,315.45,1925000067.0,73.0,3160276631.0,107826901.0,333.76,315.17,-8.5701339879,-2.64495,-58806217.50442815,-2.96431,6091239.130085358,10000000.0,10000000.0,910.54,-65.2488,2021-05-12T02:29:08.794Z,61.32,416.00543,2020-06-18T12:54:32.788Z,,2021-10-10T20:14:02.458Z
73,celo,celo,Celo,https://assets.coingecko.com/coins/images/11090/large/icon-celo-CELO-color-500.png?1592293590,5.85,1912100639.0,74.0,5848956116.0,48855505.0,5.98,5.76,0.01925129,0.33008,-4593122.673795223,-0.23964,326913145.0,1000000000.0,1000000000.0,9.82,-40.59414,2021-08-30T14:25:09.929Z,0.800156,629.16179,2020-05-22T04:15:27.736Z,,2021-10-10T20:14:37.100Z
74,omisego,omg,OMG Network,https://assets.coingecko.com/coins/images/776/large/OMG_Network.jpg?1591167168,13.37,1873295989.0,75.0,1873295989.0,798619143.0,14.43,13.27,-0.561962599484,-4.03432,-84080711.90373468,-4.29558,140245398.245133,140245398.245133,140245398.245133,25.62,-47.81683,2018-01-13T00:00:00.000Z,0.350917,3709.92904,2020-03-13T02:30:10.072Z,,2021-10-10T20:14:30.823Z
75,decred,dcr,Decred,https://assets.coingecko.com/coins/images/329/large/decred.png?1547034093,138.08,1849119147.0,76.0,,13264147.0,138.88,130.47,7.6,5.82754,92572143.0,5.27012,13390618.736067,21000000.0,,247.35,-44.17169,2021-04-17T00:41:14.790Z,0.43154,31899.81622,2016-12-26T00:00:00.000Z,,2021-10-10T20:14:10.515Z
76,ecomi,omi,ECOMI,https://assets.coingecko.com/coins/images/4428/large/ECOMI.png?1557928886,0.00822598,1792444819.0,77.0,,19529259.0,0.00830258,0.00768046,0.00044942,5.77915,96840858.0,5.71129,217682501400.56,750000000000.0,,0.01343572,-38.87468,2021-03-19T17:20:53.999Z,3.37e-06,243529.24788,2019-11-04T10:52:42.729Z,"{'times': 13.81999756254555, 'currency': 'btc', 'percentage': 1381.999756254555}",2021-10-10T20:10:44.580Z
77,havven,snx,Synthetix Network Token,https://assets.coingecko.com/coins/images/3406/large/SNX.png?1598631139,10.01,1758611815.0,78.0,2358526949.0,67461252.0,10.29,9.99,-0.05663627612,-0.56261,-17056000.378786087,-0.96054,175364676.24285874,235186816.841286,235186816.841286,28.53,-64.83179,2021-02-14T01:12:38.505Z,0.0347864,28745.45471,2019-01-06T00:00:00.000Z,"{'times': 19.02020237471208, 'currency': 'usd', 'percentage': 1902.020237471208}",2021-10-10T20:14:17.105Z
78,chiliz,chz,Chiliz,https://assets.coingecko.com/coins/images/8834/large/Chiliz.png?1561970540,0.321118,1718448304.0,79.0,2858329237.0,158236875.0,0.331387,0.320212,-0.00538839767,-1.65032,-37804318.321347,-2.15256,5344064580.0,8888888888.0,8888888888.0,0.878633,-63.43273,2021-03-13T08:04:21.200Z,0.00410887,7719.46957,2019-09-28T00:00:00.000Z,"{'times': 13.596294053746377, 'currency': 'usd', 'percentage': 1359.6294053746378}",2021-10-10T20:14:30.223Z
79,holotoken,hot,Holo,https://assets.coingecko.com/coins/images/3348/large/Holologo_Profile.png?1547037966,0.00953135,1689724000.0,80.0,,141988762.0,0.00983678,0.00949885,-0.000109393994,-1.1347,-33532730.235177755,-1.94589,177619433541.141,177619433541.141,,0.03126682,-69.54165,2021-04-05T16:04:52.608Z,0.0002202,4224.88864,2020-03-13T02:23:01.612Z,"{'times': 10.869967045408423, 'currency': 'eth', 'percentage': 1086.9967045408423}",2021-10-10T20:14:09.850Z
80,theta-fuel,tfuel,Theta Fuel,https://assets.coingecko.com/coins/images/8029/large/1_0YusgngOrriVg4ZYx4wOFQ.png?1553483622,0.309994,1685214345.0,81.0,,37572068.0,0.31892,0.3057,-0.000666811262,-0.21464,-16583863.952082872,-0.97449,5445367109.0,5301200000.0,,0.68159,-54.50424,2021-06-09T06:50:55.818Z,0.00090804,34049.91245,2020-03-13T02:30:37.972Z,,2021-10-10T20:14:34.553Z
81,nem,xem,NEM,https://assets.coingecko.com/coins/images/242/large/NEM_Logo_256x256.png?1598687029,0.183364,1647960367.0,82.0,,60515261.0,0.184183,0.177318,0.00226583,1.25116,4229500.0,0.25731,8999999999.0,8999999999.0,,1.87,-90.20297,2018-01-07T00:00:00.000Z,8.482e-05,215731.74726,2015-09-05T00:00:00.000Z,,2021-10-10T20:14:17.278Z
82,enjincoin,enj,Enjin Coin,https://assets.coingecko.com/coins/images/1102/large/enjin-coin-logo.png?1547035078,1.64,1537900133.0,83.0,1645973680.0,67848351.0,1.72,1.64,-0.024628453917,-1.47528,-34002226.06797981,-2.16313,934340659.567558,1000000000.0,1000000000.0,3.94,-58.23941,2021-04-09T12:29:27.777Z,0.01865964,8724.03536,2017-11-12T00:00:00.000Z,,2021-10-10T20:14:18.616Z
83,xdce-crowd-sale,xdc,XDC Network,https://assets.coingecko.com/coins/images/2912/large/xdc-icon.png?1633700890,0.121271,1480476633.0,84.0,,6293191.0,0.124599,0.120302,-0.002316244687,-1.87418,-22053569.703769922,-1.46776,12238141964.0,37599520715.0,,0.192754,-37.36314,2021-08-21T04:39:48.324Z,0.00039532,30441.26228,2019-07-22T00:00:00.000Z,"{'times': 3.5519569212970388, 'currency': 'eth', 'percentage': 355.19569212970384}",2021-10-10T20:13:56.243Z
84,icon,icx,ICON,https://assets.coingecko.com/coins/images/1060/large/icon-icx-logo.png?1547035003,2.16,1457168679.0,85.0,,54728344.0,2.3,2.13,0.02838677,1.33428,19441956.0,1.35227,672175534.211306,800460000.0,,13.16,-83.52145,2018-01-09T00:00:00.000Z,0.107465,1918.62407,2020-01-03T02:14:53.139Z,"{'times': 18.59888061149429, 'currency': 'usd', 'percentage': 1859.8880611494292}",2021-10-10T20:14:40.402Z
85,zcash,zec,Zcash,https://assets.coingecko.com/coins/images/486/large/circle-zcash-color.png?1547034197,123.5,1445532496.0,86.0,2601709530.0,149513004.0,128.17,123.43,-2.790048933296,-2.20916,-37817204.60279584,-2.54945,11667783.0784518,21000000.0,21000000.0,3191.93,-96.11309,2016-10-29T00:00:00.000Z,19.75,528.07338,2020-03-13T02:20:55.002Z,,2021-10-10T20:14:14.874Z
86,qtum,qtum,Qtum,https://assets.coingecko.com/coins/images/684/large/qtum.png?1547034438,13.5,1400860412.0,87.0,,384119648.0,14.82,13.46,-0.149205644444,-1.09284,-23271431.89582014,-1.63408,103801636.0,107822406.0,,100.22,-86.50874,2018-01-06T00:00:00.000Z,0.783142,1626.56792,2020-03-13T02:22:57.149Z,"{'times': 44.012897063371135, 'currency': 'usd', 'percentage': 4401.289706337114}",2021-10-10T20:14:24.373Z
87,bitclout,deso,Decentralized Social,https://assets.coingecko.com/coins/images/16310/large/k-h6Wead_400x400.jpg?1623726134,130.11,1370206947.0,88.0,1406144585.0,407927.0,130.2,109.54,20.57,18.78086,217011691.0,18.8183,10532253.8854,10808492.6854,10808492.6854,198.68,-34.53373,2021-06-19T20:53:25.052Z,54.53,138.50961,2021-08-24T13:31:03.935Z,,2021-10-10T20:13:57.556Z
88,dydx,dydx,dYdX,https://assets.coingecko.com/coins/images/17500/large/hjnIm9bV.jpg?1628009360,23.97,1363044358.0,89.0,24234961001.0,574426561.0,24.81,21.24,2.34,10.84027,148804784.0,12.25498,56242894.61422343,1000000000.0,1000000000.0,27.86,-13.19758,2021-09-30T01:23:43.570Z,9.43,156.49363,2021-09-13T14:35:30.876Z,,2021-10-10T20:14:30.330Z
89,true-usd,tusd,TrueUSD,https://assets.coingecko.com/coins/images/3449/large/tusd.png?1618395665,1.0,1311232015.0,90.0,,75745486.0,1.01,0.996461,0.00515919,0.51675,4553317.0,0.34846,1308547073.9472,1308547073.9472,,1.62,-38.10016,2018-08-26T20:41:09.375Z,0.88355,13.38995,2020-03-12T10:47:51.380Z,,2021-10-10T20:14:48.419Z
90,magic-internet-money,mim,Magic Internet Money,https://assets.coingecko.com/coins/images/16786/large/mimlogopng.png?1624979612,1.01,1296462520.0,91.0,,55825553.0,1.02,0.992629,0.00539164,0.53868,5883218.0,0.45586,1288352207.24997,1288352207.24997,,1.04,-3.45137,2021-10-06T13:25:17.751Z,0.933793,7.63883,2021-07-26T01:08:30.998Z,,2021-10-10T20:10:57.080Z
91,iostoken,iost,IOST,https://assets.coingecko.com/coins/images/2523/large/IOST.png?1557555183,0.05621,1293159598.0,92.0,5105112031.0,198659671.0,0.059774,0.056476,-0.002220826116,-3.80075,-45403570.7629447,-3.39196,22797612100.1186,22797612100.1186,90000000000.0,0.129829,-56.17592,2018-01-24T00:00:00.000Z,0.00160309,3449.16103,2020-03-13T02:25:35.257Z,,2021-10-10T20:14:49.018Z
92,flow,flow,Flow,https://assets.coingecko.com/coins/images/13446/large/5f6294c0c7a8cda55cb1c936_Flow_Wordmark.png?1631696776,19.23,1287641901.0,93.0,,36906262.0,20.26,18.97,0.2403,1.26574,10941774.0,0.85704,66913753.3640661,1368390492.48566,,42.4,-54.78659,2021-04-05T13:49:10.098Z,4.95,287.25651,2021-01-27T15:34:04.000Z,,2021-10-10T20:14:28.285Z
93,huobi-token,ht,Huobi Token,https://assets.coingecko.com/coins/images/2822/large/huobi-token-logo.png?1547036992,7.76,1270161748.0,94.0,3870521148.0,66610347.0,7.94,7.63,0.064288,0.83546,2209201.0,0.17423,164081489.25441208,500000000.0,500000000.0,39.66,-80.48881,2021-05-12T14:42:21.586Z,0.90862,751.6529,2019-01-30T00:00:00.000Z,"{'times': 6.837603687808486, 'currency': 'usd', 'percentage': 683.7603687808486}",2021-10-10T20:14:48.878Z
94,zilliqa,zil,Zilliqa,https://assets.coingecko.com/coins/images/2687/large/Zilliqa-logo.png?1547036894,0.099552,1254193468.0,95.0,,61386879.0,0.103705,0.099185,-0.002902495179,-2.83297,-41099369.21236491,-3.17298,12599082328.0402,21000000000.0,,0.255376,-61.05384,2021-05-06T17:33:45.940Z,0.00239616,4050.77102,2020-03-13T02:22:55.161Z,"{'times': 2.318546835723104, 'currency': 'eth', 'percentage': 231.8546835723104}",2021-10-10T20:14:12.550Z
95,yearn-finance,yfi,yearn.finance,https://assets.coingecko.com/coins/images/11849/large/yfi-192x192.png?1598325330,34057.0,1216423093.0,96.0,1249596216.0,187951322.0,34923.0,33275.0,207.19,0.61209,3144217.0,0.25915,35692.624968711796,36666.0,36666.0,90787.0,-62.48652,2021-05-12T00:29:37.713Z,31.65,107522.58286,2020-07-18T12:26:27.150Z,,2021-10-10T20:14:30.022Z
96,bitcoin-gold,btg,Bitcoin Gold,https://assets.coingecko.com/coins/images/1043/large/bitcoin-gold-logo.png?1547034978,67.81,1180025442.0,97.0,,13780648.0,71.72,66.17,-0.852694733937,-1.2419,-1317262.6401650906,-0.11151,17513924.0,21000000.0,,456.25,-85.22758,2017-12-20T00:00:00.000Z,4.25,1484.19159,2020-03-13T02:22:52.902Z,,2021-10-10T20:14:39.102Z
97,spell-token,spell,Spell Token,https://assets.coingecko.com/coins/images/15861/large/abracadabra-3.png?1622544862,0.01893006,1134917200.0,98.0,3977023944.0,155560906.0,0.0240669,0.01524704,0.00238761,14.43326,132861358.0,13.25888,59927376691.694725,103214939480.85785,210000000000.0,0.0240669,-20.69104,2021-10-10T13:49:47.267Z,0.00029812,6302.43278,2021-08-05T13:00:27.077Z,,2021-10-10T20:14:18.612Z
98,mina-protocol,mina,Mina Protocol,https://assets.coingecko.com/coins/images/15628/large/JM4_vQ34_400x400.png?1621394004,4.35,1134415901.0,99.0,,33432870.0,4.5,4.32,-0.030309778109,-0.69169,-20969457.804577827,-1.81493,260756034.840039,861117292.840039,,9.09,-52.35047,2021-06-01T01:42:37.064Z,0.925536,367.99988,2021-07-21T02:30:02.124Z,,2021-10-10T20:14:15.785Z
99,ravencoin,rvn,Ravencoin,https://assets.coingecko.com/coins/images/3412/large/ravencoin.png?1548386057,0.113089,1110873563.0,100.0,,52978335.0,0.118853,0.112459,0.0005776,0.51337,-280540.48054790497,-0.02525,9836325000.0,21000000000.0,,0.285218,-60.44273,2021-02-20T11:19:07.791Z,0.00893232,1163.1031,2020-03-13T02:30:00.004Z,,2021-10-10T20:14:37.213Z
100,basic-attention-token,bat,Basic Attention Token,https://assets.coingecko.com/coins/images/677/large/basic-attention-token.png?1547034427,0.734672,1093688754.0,101.0,1100332599.0,70678155.0,0.759047,0.731877,-0.018033368341,-2.39581,-33989909.71125746,-3.01415,1490942950.4473505,1500000000.0,1500000000.0,1.63,-54.98359,2021-04-09T19:03:22.356Z,0.072394,914.42667,2017-07-16T00:00:00.000Z,"{'times': 0.32756675134632, 'currency': 'eth', 'percentage': 32.756675134632}",2021-10-10T20:14:23.652Z
101,curve-dao-token,crv,Curve DAO Token,https://assets.coingecko.com/coins/images/12124/large/Curve.png?1597369484,2.78,1085865226.0,102.0,9173947447.0,133339947.0,2.92,2.77,-0.089655181697,-3.12251,-46628515.71634483,-4.11733,390959918.0486479,1606489789.39751,3303030299.0,54.01,-94.87092,2020-08-14T04:53:44.010Z,0.331577,735.40761,2020-11-05T13:09:50.181Z,,2021-10-10T20:14:51.703Z
102,decentraland,mana,Decentraland,https://assets.coingecko.com/coins/images/878/large/decentraland-mana.png?1550108745,0.795887,1057115923.0,103.0,1747333037.0,48636836.0,0.838863,0.793575,-0.030645884195,-3.70776,-40680835.36434245,-3.70568,1327372145.9864838,2194046227.32015,2194046227.32015,1.6,-50.14296,2021-05-07T15:54:15.763Z,0.00923681,8518.09035,2017-10-31T00:00:00.000Z,"{'times': 38.79436840757133, 'currency': 'usd', 'percentage': 3879.4368407571337}",2021-10-10T20:14:52.168Z
103,republic-protocol,ren,REN,https://assets.coingecko.com/coins/images/3139/large/REN.png?1589985807,1.05,1049879396.0,104.0,1049879396.0,47621833.0,1.08,1.04,-0.015476071064,-1.45664,-16872434.007915974,-1.58166,1000000000.0,1000000000.0,1000000000.0,1.8,-41.65732,2021-02-20T00:17:32.664Z,0.01548,6683.46928,2019-02-25T00:00:00.000Z,"{'times': 4.084454050452291, 'currency': 'eth', 'percentage': 408.4454050452291}",2021-10-10T20:14:47.716Z
104,serum,srm,Serum,https://assets.coingecko.com/coins/images/11970/large/serum-logo.png?1597121577,7.72,1029527324.0,105.0,78517505631.0,102203016.0,8.1,7.7,-0.296151070095,-3.69348,-39758123.846639276,-3.7182,133231781.36,1092844982.31,10161000000.0,13.78,-43.94733,2021-09-11T02:45:47.994Z,0.109876,6930.34099,2020-08-11T13:32:04.611Z,,2021-10-10T20:14:51.624Z
105,mdex,mdx,Mdex,https://assets.coingecko.com/coins/images/13775/large/mdex.png?1611739676,1.57,1020853167.0,106.0,,72170034.0,1.62,1.39,0.134956,9.38243,77316031.0,8.19428,650681553.22546,452988758.45796,,10.11,-84.50017,2021-02-22T07:08:38.957Z,0.864989,81.24274,2021-09-26T08:00:05.429Z,,2021-10-10T20:14:14.239Z
106,telcoin,tel,Telcoin,https://assets.coingecko.com/coins/images/1899/large/tel.png?1547036203,0.01759262,1010483393.0,107.0,,7842409.0,0.01828868,0.01748226,-0.000258407783,-1.44758,-15777212.096143365,-1.53735,57289406904.06,100000000000.0,,0.064483,-72.68282,2021-05-11T00:32:24.043Z,6.474e-05,27110.19156,2020-03-13T02:24:47.992Z,"{'times': 16.59262169269584, 'currency': 'usd', 'percentage': 1659.262169269584}",2021-10-10T20:11:08.988Z
107,nexo,nexo,NEXO,https://assets.coingecko.com/coins/images/3695/large/nexo.png?1548086057,1.77,992182884.0,108.0,1771755119.0,8421048.0,1.8,1.73,-0.006396449024,-0.35941,-8831997.554095864,-0.8823,560000010.0064,1000000000.0,1000000000.0,4.07,-56.47947,2021-05-12T14:37:47.535Z,0.04515276,3820.91729,2018-09-13T00:00:00.000Z,"{'times': 16.73321764654744, 'currency': 'usd', 'percentage': 1673.321764654744}",2021-10-10T20:14:13.870Z
108,siacoin,sc,Siacoin,https://assets.coingecko.com/coins/images/289/large/siacoin.png?1548386465,0.02008787,984793622.0,109.0,,56938350.0,0.0208775,0.01973689,1.783e-05,0.08883,-6442191.057621121,-0.64992,49094055000.0,,,0.092868,-78.40012,2018-01-06T00:00:00.000Z,1.262e-05,158833.07909,2015-12-28T00:00:00.000Z,"{'times': 0.7186511206261691, 'currency': 'btc', 'percentage': 71.8651120626169}",2021-10-10T20:14:19.966Z
109,safemoon,safemoon,SafeMoon,https://assets.coingecko.com/coins/images/14362/large/174x174-white.png?1617174846,1.7e-06,974242794.0,110.0,,3476344.0,1.74e-06,1.65e-06,1.1641e-08,0.69003,-4050726.539974332,-0.41406,574295987345231.5,1000000000000000.0,,1.094e-05,-84.50816,2021-05-11T20:32:53.513Z,4.436e-08,3721.82529,2021-03-14T19:51:56.741Z,,2021-10-10T20:14:23.011Z
110,renbtc,renbtc,renBTC,https://assets.coingecko.com/coins/images/11370/large/Bitcoin.jpg?1628072791,55480.0,965654734.0,111.0,965654734.0,1223920.0,55688.0,53706.0,1444.78,2.6738,19166776.0,2.02504,17450.92432149,17450.92432149,17450.92432149,64594.0,-14.47239,2021-04-14T11:52:35.016Z,8877.48,522.3108,2020-06-27T19:54:44.712Z,,2021-10-10T20:12:50.995Z
111,osmosis,osmo,Osmosis,https://assets.coingecko.com/coins/images/16724/large/osmo.png?1632763885,4.85,933628111.0,112.0,4840551586.0,6695411.0,5.04,4.83,-0.135341871999,-2.71235,-25499048.499881506,-2.65857,192876389.0,325000000.0,1000000000.0,7.61,-36.17706,2021-09-20T00:00:09.729Z,1.24,293.36769,2021-07-20T10:21:24.662Z,,2021-10-10T20:14:04.693Z
112,nxm,nxm,Nexus Mutual,https://assets.coingecko.com/coins/images/11810/large/nexus-mutual.jpg?1594547726,134.78,930298751.0,113.0,930298751.0,15123.1,137.4,134.57,-1.837217527675,-1.34476,-19625766.8585732,-2.06603,6902162.39156195,6902162.39156195,6902162.39156195,165.38,-18.49816,2021-05-12T14:56:42.518Z,6.96,1835.73911,2020-07-22T19:54:06.406Z,,2021-10-10T20:03:09.480Z
113,paxos-standard,usdp,Pax Dollar,https://assets.coingecko.com/coins/images/6013/large/Pax_Dollar.png?1629877204,1.0,920394166.0,114.0,,25754288.0,1.01,0.996432,0.00357196,0.35751,-164970.26049685478,-0.01792,920676075.28,920676075.28,,1.13,-11.48856,2018-10-15T07:09:12.459Z,0.863529,15.58629,2021-05-19T13:14:42.046Z,"{'times': 0.00269372463273, 'currency': 'usd', 'percentage': 0.269372463273}",2021-10-10T20:14:47.352Z
114,kucoin-shares,kcs,KuCoin Token,https://assets.coingecko.com/coins/images/1047/large/sa9z79.png?1610678720,11.73,906871003.0,115.0,,7488111.0,12.0,11.57,0.04041188,0.34572,-1507280.8258504868,-0.16593,77673097.0,167673097.0,,20.17,-42.09988,2018-01-10T00:00:00.000Z,0.342863,3305.7179,2019-02-07T00:00:00.000Z,,2021-10-10T20:14:16.179Z
115,0x,zrx,0x,https://assets.coingecko.com/coins/images/863/large/0x.png?1547034672,1.07,906758323.0,116.0,1072653139.0,102351121.0,1.13,1.07,-0.002696829292,-0.25086,-10129286.348364472,-1.10475,845341601.7989432,1000000000.0,1000000000.0,2.5,-56.97338,2018-01-13T00:00:00.000Z,0.120667,790.34493,2020-03-13T02:27:49.563Z,"{'times': 21.340356334535397, 'currency': 'usd', 'percentage': 2134.0356334535395}",2021-10-10T20:14:05.330Z
